,SMILES,False positives,True positives,FP - filter,TP - filter,Score - filter
5848,Cc1ccc(S(=O)(=O)NC(C)(C)CSc2nncn2N)cc1,1.0,0.0,0.0,1.0,0.0
5849,Cc1ccc(S(=O)(=O)NCCC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)cc1C,1.0,0.0,0.0,1.0,0.0
5850,Cc1ccc(S(=O)(=O)Nc2cccnc2)c(C)c1C,1.0,0.0,0.0,1.0,0.0
5851,Cc1ccc(S(=O)(=O)c2c(C(=O)c3ccccc3)cnc3cc4c(cc23)OCCO4)cc1,1.0,0.0,0.0,1.0,0.0
5852,Cc1ccc(S(=O)(=O)n2ccc(=O)[nH]2)cc1,1.0,0.0,0.0,1.0,0.0
5853,Cc1ccc(SCCCn2cncn2)cc1,1.0,0.0,0.0,1.0,0.0
5854,Cc1ccc(SCc2[nH]nc3c2C(c2ccc(C)o2)C(C#N)=C(N)O3)cc1,1.0,0.0,0.0,1.0,0.0
5855,Cc1ccc([N+](=O)[O-])c(OCCCN2CCC(Cc3ccccc3)CC2)c1,1.0,0.0,0.0,1.0,0.0
5856,Cc1ccc2[nH]c(=O)c(CN(C(=O)c3cccc([N+](=O)[O-])c3)C(C)C)cc2c1,1.0,0.0,0.0,1.0,0.0
5857,Cc1ccc2[nH]c(O)c(N=Nc3ccccc3C)c2c1,1.0,0.0,0.0,0.0,0.0
5858,Cc1ccc2[nH]c3c(c2c1)CCN(C)C3,1.0,0.0,0.0,0.0,0.0
5859,Cc1ccc2c(c1)C1CN(C)CCC1N2C(=O)Nc1cccc(C(F)(F)F)c1,1.0,0.0,0.0,1.0,0.0
5860,Cc1ccc2c(c1)N(C(=O)CCC(=O)N1CCC3(CC1)OCCO3)CCO2,1.0,0.0,0.0,1.0,0.0
5861,Cc1ccc2c(c1)N(CC(=O)O)C(=O)CO2,1.0,0.0,0.0,1.0,0.0
5862,Cc1ccc2c(c1)N(Cc1ccc([N+](=O)[O-])cc1)C=NS2(=O)=O,1.0,0.0,0.0,1.0,0.0
5863,Cc1ccc2c(c1)c1c(n2CC(O)CN2CCOCC2)CCCC1,1.0,0.0,0.0,0.0,0.0
5864,Cc1ccc2nc(-c3ccccc3NC(=O)CCC(=O)O)c(=O)[nH]c2c1,1.0,0.0,0.0,1.0,0.0
5865,Cc1ccc2nc(-c3sc4nc(C)cc(C)c4c3N)[nH]c2c1,-0.0,1.0,0.0,1.0,0.0
5866,Cc1ccc2nc(CSc3nc(C)ccc3C#N)[nH]c2c1,1.0,0.0,0.0,1.0,0.0
5867,Cc1ccc2nc(N3CCN(Cc4nnnn4Cc4ccccc4)CC3)c(C#N)cc2c1,1.0,0.0,0.0,1.0,0.0
5868,Cc1ccc2nc(NC(=O)CSCC(=O)OCC(=O)c3ccccc3)sc2c1,-0.0,1.0,0.0,1.0,0.0
5869,Cc1ccc2oc(C(=O)N3CCC(C(N)=O)(N4CCCCC4)CC3)c(C)c2c1,1.0,0.0,0.0,1.0,0.0
5870,Cc1cccc(-c2nnc(NC(=O)c3cccs3)s2)c1,1.0,0.0,0.0,1.0,0.0
5871,Cc1cccc(C(=O)NC(=S)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c1,1.0,0.0,0.0,0.0,0.0
5872,Cc1cccc(C(=O)NC2CCN(C(=O)Nc3ccc(F)cc3)CC2)c1,-0.0,1.0,0.0,1.0,0.0
5873,Cc1cccc(C)c1-n1c(C)cc(/C=C2\NC(=O)NC2=O)c1C,1.0,0.0,1.0,0.0,1.0
5874,Cc1cccc(C)c1NC(=O)c1cccnc1,1.0,0.0,0.0,1.0,0.0
5875,Cc1cccc(CN2CCNC2=O)c1,1.0,0.0,1.0,0.0,1.0
5876,Cc1cccc(CS(=O)(=O)Cc2ccc(C(=O)NCc3cccs3)o2)c1,1.0,0.0,0.0,1.0,0.0
5877,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,-0.0,1.0,0.0,0.0,0.0
5878,Cc1cccc(CSCCNC(=O)COc2ccc(Cl)cc2)c1,1.0,0.0,0.0,1.0,0.0
5879,Cc1cccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2cccnc2)c1C,1.0,0.0,0.0,1.0,0.0
5880,Cc1cccc(N2C(=O)CS/C2=N\NC(=O)c2ccc(Br)cc2)c1C,1.0,0.0,1.0,0.0,1.0
5881,Cc1cccc(N2CCN(C(c3ccccc3)c3nnnn3CC3CCCO3)CC2)c1C,1.0,0.0,0.0,1.0,0.0
5882,Cc1cccc(N2CCN(Cc3nc(-c4ccccc4Cl)oc3C)CC2)n1,1.0,0.0,0.0,1.0,0.0
5883,Cc1cccc(NC(=O)C2SC(=Nc3c(C)cccc3C)C(C(=O)N3CCOCC3)=C2N)c1,1.0,0.0,1.0,0.0,1.0
5884,Cc1cccc(NC(=O)CN2C(=O)N/C(=C/c3cc(C)n(C(C)C)c3C)C2=O)c1,1.0,0.0,1.0,0.0,1.0
5885,Cc1cccc(NC2(C(F)(F)F)N=C(c3ccccc3)NC2=O)n1,-0.0,1.0,0.0,1.0,0.0
5886,Cc1cccc(NCc2ccc(O)c3ncccc23)c1C,1.0,0.0,0.0,0.0,0.0
5887,Cc1cccc(Nc2nc(-c3ccc4c(c3)OCCO4)cs2)c1,1.0,0.0,0.0,1.0,0.0
5888,Cc1cccc(Nc2ncccc2C(=O)O)c1C,1.0,0.0,0.0,1.0,0.0
5889,Cc1cccc(OCC(=O)Nc2cccc(C(=O)NCC(C)C)c2)c1,1.0,0.0,0.0,1.0,0.0
5890,Cc1cccc(OCC(=O)OC2CCN(C)CC2)c1,1.0,0.0,0.0,1.0,0.0
5891,Cc1cccc2c(C(=O)N3CCN(c4ccccn4)CC3)cc(-c3cccc(Br)c3)nc12,1.0,0.0,0.0,0.0,0.0
5892,Cc1cccc2cc(CN(Cc3ccccc3)C(=S)NCCCN(C)C)c(=O)[nH]c12,1.0,0.0,0.0,0.0,0.0
5893,Cc1cccc2cc3c(N)c(C#N)sc3nc12,1.0,0.0,0.0,1.0,0.0
5894,Cc1cccc2sc(NC(=O)[C@H](C)N3C(=O)C4CC=CCC4C3=O)nc12,1.0,0.0,0.0,1.0,0.0
5895,Cc1ccccc1-c1nc2sc3c(c2c(=O)n1N)CCCC3,1.0,0.0,0.0,1.0,0.0
5896,Cc1ccccc1-n1c(=O)cc(N2CCc3ccccc32)[nH]c1=O,1.0,0.0,0.0,1.0,0.0
5897,Cc1ccccc1-n1c(C)nc2ccccc21,1.0,0.0,0.0,1.0,0.0
5898,Cc1ccccc1-n1c(O)c(/C=N/NC(=O)c2ccccc2O)c(=O)[nH]c1=S,-0.0,1.0,1.0,0.0,1.0
5899,Cc1ccccc1C(=O)NC[C@@H]1CCCN2CCCC[C@H]12,-0.0,1.0,0.0,1.0,0.0
5900,Cc1ccccc1C(=O)Nc1nnc(CC(=O)N/N=C/c2ccco2)s1,1.0,0.0,0.0,0.0,0.0
5901,Cc1ccccc1CO/N=C/c1[nH]ncc1Br,1.0,0.0,0.0,0.0,0.0
5902,Cc1ccccc1NC(=O)N1C2CCCC1CC(NC(=O)C1CC1)C2,1.0,0.0,0.0,1.0,0.0
5903,Cc1ccccc1NC(=O)c1ccc2c(c1)OCCO2,1.0,0.0,0.0,1.0,0.0
5904,Cc1ccccc1NC(=S)NNC(=O)c1csc2c1CCC(C)C2,-0.0,1.0,0.0,0.0,0.0
5905,Cc1ccccc1OCC(=O)Nc1ccc([N+](=O)[O-])cc1,1.0,0.0,0.0,1.0,0.0
5906,Cc1ccccc1OCC(=O)Nc1ccc2c(c1)C(=O)N(CCC(=O)O)C2=O,-0.0,1.0,0.0,1.0,0.0
5907,Cc1ccnc(N2CCCC(C(=O)NCc3cccs3)C2)n1,1.0,0.0,0.0,1.0,0.0
5908,Cc1ccnc(NC(c2ccsc2)c2ccc3ccc(C)nc3c2O)c1,1.0,0.0,1.0,0.0,1.0
5909,Cc1ccsc1/C=C/C1=NCCCN1C,1.0,0.0,0.0,1.0,0.0
5910,Cc1ccsc1/C=C1\C(=O)NC(=S)N(C)C1=O,1.0,0.0,1.0,0.0,1.0
5911,Cc1cn2c(nc(=O)c3cccnc32)s1,1.0,0.0,0.0,1.0,0.0
5912,Cc1cnc(C(=O)Nc2ccccc2-n2cccc2)cn1,1.0,0.0,0.0,1.0,0.0
5913,Cc1coc(NC(=O)CSc2nc(-c3ccc(Cl)cc3)cc(C(F)(F)F)c2C#N)n1,1.0,0.0,1.0,0.0,1.0
5914,Cc1nc(-c2ccc(Cl)cc2)sc1C1(C)CC(c2ccc(Cl)cc2)=NO1,1.0,0.0,0.0,0.0,0.0
5915,Cc1nc(C(=O)NNC(=O)c2cccc(Cl)c2)c(C(F)(F)F)o1,1.0,0.0,0.0,0.0,0.0
5916,Cc1nc(C)c(-c2nnc(-c3cccc(S(=O)(=O)N(C)C)c3)o2)cc1C(=O)NN,1.0,0.0,0.0,1.0,0.0
5917,Cc1nc(NC(=O)/C=C/c2ccc(Cl)cc2Cl)sc1C(=O)N(C)C,1.0,0.0,0.0,0.0,0.0
5918,Cc1nc(Nc2ccccc2)sc1C,1.0,0.0,0.0,0.0,0.0
5919,Cc1nc(SCC(=O)NCC2CCCO2)[nH]c(=O)c1C,1.0,0.0,0.0,1.0,0.0
5920,Cc1nc2c(cc1C(=O)N/N=C/c1ccc(O)c(O)c1)c(=O)n(C)c(=O)n2C,1.0,0.0,1.0,0.0,1.0
5921,Cc1nc2c(ccc3nc(NC(=O)Cc4cccc5ccccc45)sc32)s1,1.0,0.0,0.0,0.0,0.0
5922,Cc1nc2c(ncn2-c2ccccc2)c(=O)n1NC(=O)CN1CCOCC1,1.0,0.0,0.0,1.0,0.0
5923,Cc1nc2ccc(NC(=O)N3CCSCC3)cc2s1,1.0,0.0,0.0,1.0,0.0
5924,Cc1nc2ccc(S(=O)(=O)NC(C(=O)NCc3cccs3)C(C)C)cc2s1,1.0,0.0,0.0,1.0,0.0
5925,Cc1nc2ccccn2c1-c1ccnn1S(=O)(=O)c1ccc(F)cc1,1.0,0.0,0.0,1.0,0.0
5926,Cc1nc2scc(C)n2c(=O)c1S(=O)(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,1.0,0.0,0.0,1.0,0.0
5927,Cc1ncc([N+](=O)[O-])n1CC(=O)Nc1ccc(F)cc1,-0.0,1.0,0.0,1.0,0.0
5928,Cc1nccn1Cc1cccc2ccccc12,1.0,0.0,0.0,1.0,0.0
5929,Cc1nn(-c2cccc(C(F)(F)F)c2)c(Cl)c1/C=N/Nc1cccc(C(=O)O)c1,1.0,0.0,1.0,0.0,1.0
5930,Cc1nn(-c2ccccc2)c(Cl)c1C(=O)N1CCN(c2ncnc3c2cnn3-c2ccccc2)CC1,-0.0,1.0,0.0,1.0,0.0
5931,Cc1nn(-c2ccccc2Cl)c(Cl)c1/C=N/Nc1nc2ccccc2s1,-0.0,1.0,1.0,0.0,1.0
5932,Cc1nn(C)c(Cl)c1CN1CCC(n2nccc2NC(=O)C2CCCC2)CC1,1.0,0.0,0.0,1.0,0.0
5933,Cc1nn(Cc2ccccc2)c(C)c1NC(=O)c1noc2c1CCc1ccccc1-2,1.0,0.0,0.0,1.0,0.0
5934,Cc1nn2c(CN(C(=O)CN3CCOCC3)c3ccccc3)nnc2c2ccccc12,1.0,0.0,0.0,1.0,0.0
5935,Cc1nnc(-c2cnn(-c3ccccc3)c2N)n1Cc1cccc(C(F)(F)F)c1,1.0,0.0,0.0,1.0,0.0
5936,Cc1nnc(N2C(=O)c3cccc4cccc(c34)C2=O)s1,1.0,0.0,0.0,0.0,0.0
5937,Cc1nnsc1S(=O)c1ccc(Cl)c(Cl)c1,-0.0,1.0,0.0,1.0,0.0
5938,Cc1noc(/C=C/N(C)C)c1S(=O)(=O)N1CCN(c2ccc(F)cc2)CC1,1.0,0.0,0.0,1.0,0.0
5939,Cc1noc(C)c1C(=O)N1CCC(C(=O)c2ccccc2)CC1,1.0,0.0,0.0,1.0,0.0
5940,Cc1noc(C)c1COc1ccc(C(=O)OCC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,1.0,0.0,0.0,1.0,0.0
5941,Cc1noc(C)c1CSCC(=O)Nc1ccc(S(=O)(=O)C(F)F)cc1,1.0,0.0,0.0,0.0,0.0
5942,Cc1noc(C)c1CSc1ncnc2sc3c(c12)CCC3,1.0,0.0,0.0,1.0,0.0
5943,Cc1noc(NS(=O)(=O)c2ccc(N3Cc4ccccc4C3=O)cc2)c1C,1.0,0.0,0.0,1.0,0.0
5944,Cc1oc(-c2cc3c(cc2Cl)OCO3)nc1CN1CCCC1c1ccc(F)cc1,1.0,0.0,0.0,0.0,0.0
5945,Cc1oc(-c2ccc3c(c2)OCCO3)cc1C(=O)O,-0.0,1.0,0.0,1.0,0.0
5946,Cc1oc(/C=N/NC(=O)CC2(C)OCCO2)cc1Br,1.0,0.0,0.0,0.0,0.0
5947,Cc1oc(C(=O)O)cc1COc1ccc2c3c(c(=O)oc2c1C)CCC3,1.0,0.0,0.0,1.0,0.0
5948,Cc1oc2ccc(OCc3c(F)cccc3Cl)cc2c1C(=O)O,1.0,0.0,0.0,1.0,0.0
5949,Cc1occc1-c1nnc(SCC(=O)Nc2ccccc2)n1C,1.0,0.0,0.0,1.0,0.0
5950,Cc1occc1C(=O)Nc1cc(C(F)(F)F)ccc1Cl,1.0,0.0,0.0,0.0,0.0
5951,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)c1ccccc1,1.0,0.0,0.0,1.0,0.0
5952,Cc1onc(-c2ccccc2)c1C(=O)Nc1sc2c(c1C(N)=O)CCC2,1.0,0.0,0.0,1.0,0.0
5953,Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1ccc(OCC(=O)N2CCOCC2)cc1,1.0,0.0,0.0,1.0,0.0
5954,Cc1sc2ncnc(N3CCC(C(=O)Nc4nc(-c5cccs5)cs4)CC3)c2c1C,-0.0,1.0,0.0,0.0,0.0
5955,Cc1sc2ncnc(NCCc3ccc(S(N)(=O)=O)cc3)c2c1C,1.0,0.0,0.0,1.0,0.0
5956,Clc1ccc(Nc2ccc(Cl)nn2)cc1,1.0,0.0,0.0,1.0,0.0
5957,Cn1c(-c2nonc2N)nc2ccccc21,1.0,0.0,0.0,1.0,0.0
5958,Cn1c(-c2sc3cc(C(F)(F)F)cnc3c2-c2cccnc2)n[nH]c1=S,1.0,0.0,0.0,0.0,0.0
5959,Cn1c(-c2sccc2OCc2cccc(C(F)(F)F)c2)n[nH]c1=S,1.0,0.0,0.0,0.0,0.0
5960,Cn1c(/C=C/c2ccccc2)nc2ccccc2c1=O,1.0,0.0,0.0,1.0,0.0
5961,Cn1c(=N)n(CC(=O)c2ccc(Cl)c(Cl)c2)c2ccccc21,1.0,0.0,0.0,1.0,0.0
5962,Cn1c(=N)n(CC(O)c2ccccc2)c2ccccc21,1.0,0.0,0.0,1.0,0.0
5963,Cn1c(=O)c([N+](=O)[O-])c(Cl)c2ccccc21,-0.0,1.0,0.0,1.0,0.0
5964,Cn1c(=O)c2c(nc(Oc3cccc(O)c3)n2C)n(C)c1=O,1.0,0.0,0.0,1.0,0.0
5965,Cn1c(=O)c2cn(-c3ccc4c(c3)OCCO4)cc2n(C)c1=O,1.0,0.0,0.0,1.0,0.0
5966,Cn1c(C(=O)NN)cc2cc(OCc3ccccc3)ccc21,1.0,0.0,0.0,1.0,0.0
5967,Cn1c(C(=O)O)c(CC(=O)Nc2ccc3c(c2)OCCO3)c2ccccc21,-0.0,1.0,0.0,1.0,0.0
5968,Cn1c(N)c(C(=O)Nc2ccc(-c3ccccc3)cc2)sc1=S,1.0,0.0,0.0,0.0,0.0
5969,Cn1c(N2CCOCC2)nc(-c2ccccc2)c1-c1ccccc1,1.0,0.0,0.0,1.0,0.0
5970,Cn1c(SCC(=O)NCc2ccccc2)nc2ccccc21,1.0,0.0,0.0,1.0,0.0
5971,Cn1c2c(c(=O)n(C)c1=O)C(CC(=O)Nc1ccccc1)C(=O)N2,1.0,0.0,0.0,1.0,0.0
5972,Cn1c2ccccc2c2cnn(CC(=O)N3CCC4(CC3)OCCO4)c(=O)c21,-0.0,1.0,0.0,1.0,0.0
5973,Cn1cc(CCNC(=O)CC2C(=O)NCCN2Cc2cccc(Oc3ccccc3)c2)cn1,1.0,0.0,0.0,0.0,0.0
5974,Cn1cccc1C(=O)NC(=O)COC(=O)C12CC3CC(CC(O)(C3)C1)C2,-0.0,1.0,0.0,1.0,0.0
5975,Cn1ccnc1C1CCCCN1C(=O)c1cc(COc2ccc(F)cc2Cl)on1,1.0,0.0,0.0,1.0,0.0
5976,Cn1ccnc1SCC(=O)N(C1CCCCC1)C1CCCCC1,1.0,0.0,0.0,1.0,0.0
5977,Cn1nc(-c2ccc(NCCCO)c([N+](=O)[O-])c2)c2ccccc2c1=O,1.0,0.0,0.0,1.0,0.0
5978,Cn1nc(N)c2c(-c3ccccc3)c(C#N)c(N)nc21,1.0,0.0,0.0,1.0,0.0
5979,Cn1ncc([N+](=O)[O-])c1C(=O)Nc1ccccc1Cl,1.0,0.0,0.0,1.0,0.0
5980,Fc1ccc(-c2cc(-c3ccccc3)nc(-n3cccn3)n2)cc1,1.0,0.0,0.0,1.0,0.0
5981,Fc1ccc(-n2cc(-c3ccccc3)c3c(N4CCOCC4)ncnc32)cc1,-0.0,1.0,0.0,1.0,0.0
5982,Fc1ccc(-n2cc(CNCCc3ccccn3)c(-c3ccccc3Cl)n2)cc1,1.0,0.0,0.0,0.0,0.0
5983,Fc1ccc(CNCc2ccccc2Cl)cc1,1.0,0.0,0.0,1.0,0.0
5984,Fc1ccccc1N1CCN(Cc2cc(-c3ccccc3)on2)CC1,1.0,0.0,0.0,1.0,0.0
5985,N#C/C(=C/c1cccc(C(F)(F)F)c1)c1nc(CCN2C(=O)c3ccccc3C2=O)cs1,1.0,0.0,0.0,0.0,0.0
5986,N#C/C(=C\c1ccccn1)c1ccccn1,1.0,0.0,0.0,1.0,0.0
5987,N#CC1(C#N)COC23CCCCC2C1(C#N)C(=N)O3,1.0,0.0,0.0,0.0,0.0
5988,N#CC1=C(N)C(C#N)(C#N)C(c2cccnc2)C2CC(c3ccccc3)CC=C12,1.0,0.0,0.0,0.0,0.0
5989,N#CC1=C(N)N(c2ccc(F)cc2F)C2=C(CCCC2)C1(C(F)(F)F)C(F)(F)F,1.0,0.0,1.0,0.0,1.0
5990,N#CC1=C(N)Oc2cc(N)ccc2C1c1ccccc1Cl,1.0,0.0,0.0,1.0,0.0
5991,N#CC1=C(N)Oc2n[nH]c(CSc3ccccc3)c2C12C(=O)Nc1ccccc12,1.0,0.0,0.0,1.0,0.0
5992,N#CCCCC#Cc1ccc2c(c1)COc1c3ccccc3nn1-2,1.0,0.0,0.0,1.0,0.0
5993,N#CCCn1cc(C(=O)Nc2ccc([N+](=O)[O-])cc2)c(-c2ccccc2)n1,1.0,0.0,0.0,1.0,0.0
5994,N#CCCn1nnc(-c2ccccc2F)n1,1.0,0.0,0.0,1.0,0.0
5995,N#CCc1ccc(NC(=O)Nc2cccc3ccccc23)cc1,1.0,0.0,0.0,1.0,0.0
5996,N#CCc1nn(-c2ccccc2)c2ncnc(N)c12,-0.0,1.0,0.0,1.0,0.0
5997,N#Cc1c(-c2ccc3c(c2)OCO3)csc1N,1.0,0.0,0.0,1.0,0.0
5998,N#Cc1c(N)nc(SCc2ccncc2)c(C#N)c1-c1cccs1,1.0,0.0,0.0,1.0,0.0
5999,N#Cc1cc2c(nc1SCC(=O)N1CCOCC1)CCCCC2,-0.0,1.0,0.0,1.0,0.0
6000,N#Cc1nc(-c2ccco2)oc1N1CCN(Cc2ccccc2)CC1,1.0,0.0,0.0,1.0,0.0
6001,N=C1C(c2nc3ccccc3[nH]2)=C(O)CN1c1ccc(CC(=O)O)cc1,1.0,0.0,0.0,1.0,0.0
6002,N=c1c2c(ncn1CCCO)Oc1c(ccc3ccccc13)C2c1ccccc1,1.0,0.0,0.0,1.0,0.0
6003,NC(=O)CCC(C(=O)O)N1C(=O)c2ccc(O)cc2C1=O,1.0,0.0,0.0,1.0,0.0
6004,NC(=O)COC(=O)c1cc(=O)[nH]c2ccccc12,1.0,0.0,0.0,1.0,0.0
6005,NC(=O)Cc1ccc(C(=O)c2ccc(Cl)cc2)s1,1.0,0.0,0.0,1.0,0.0
6006,NC(=O)c1ccc[n+](CC(=O)OCCC23CC4CC(CC(C4)C2)C3)c1,1.0,0.0,0.0,0.0,0.0
6007,NC(=O)c1ccsc1NC(=O)C1CCCCC1,1.0,0.0,0.0,1.0,0.0
6008,NC(=O)c1nsc(C(=O)N(c2cccc(F)c2)C(C(=O)NC2CCCC2)c2ccco2)c1N,1.0,0.0,0.0,1.0,0.0
6009,NC1=NC(c2cn[nH]c2-c2cccc(F)c2)n2c(nc3ccccc32)N1,-0.0,1.0,0.0,1.0,0.0
6010,NCCCC(=O)O,1.0,0.0,1.0,0.0,1.0
6011,NNC(=O)CNC(=O)CNS(=O)(=O)c1ccccc1,1.0,0.0,0.0,1.0,0.0
6012,NNC(=O)c1nn(-c2ccc(Cl)cc2)cc1O,-0.0,1.0,0.0,1.0,0.0
6013,NNC(=S)NC1CC2CC1C1C=CCC21,1.0,0.0,0.0,0.0,0.0
6014,NNC(=S)Nc1ccccc1Cl,1.0,0.0,1.0,0.0,1.0
6015,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.0,0.0,0.0,1.0,0.0
6016,NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(C#CC3(O)CCCCC3)cc2)cc1,-0.0,1.0,0.0,1.0,0.0
6017,NS(=O)(=O)c1ccc(CCNCC#Cc2ccccc2)cc1,1.0,0.0,0.0,1.0,0.0
6018,NS(=O)(=O)c1ccc(CNC(=O)c2cnccn2)cc1,1.0,0.0,0.0,1.0,0.0
6019,NS(=O)(=O)c1ccc(NC(=O)COC(=O)C2(c3ccccc3F)CCCC2)cc1,-0.0,1.0,0.0,1.0,0.0
6020,NS(=O)(=O)c1ccc(NC2=CC(=O)C(=O)c3ccccc32)cc1,1.0,0.0,1.0,0.0,1.0
6021,NS(=O)(=O)c1cccc(NC(=O)CNC(=O)CC23CC4CC(CC(C4)C2)C3)c1,1.0,0.0,0.0,1.0,0.0
6022,Nc1c2c(nc3ccccc13)N(c1ccccc1)CC2,1.0,0.0,0.0,1.0,0.0
6023,Nc1ccc(C23CC4CC(CC(O)(C4)C2)C3)cc1,-0.0,1.0,0.0,1.0,0.0
6024,Nc1ccc(S(=O)(=O)N2CCC(Cc3ccccc3)CC2)cc1,1.0,0.0,0.0,1.0,0.0
6025,Nc1ccc2nc(-c3ccccn3)[nH]c2c1,-0.0,1.0,0.0,1.0,0.0
6026,Nc1cccc(/C=C/C(=O)O)c1,1.0,0.0,1.0,0.0,1.0
6027,Nc1ccccc1-c1nc2ccccc2s1,1.0,0.0,0.0,1.0,0.0
6028,Nc1ccccc1C(=O)NNC1=C(C(=O)C(F)(F)F)CCC1,-0.0,1.0,0.0,0.0,0.0
6029,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,-0.0,1.0,0.0,1.0,0.0
6030,Nc1nc(CCl)nc(Nc2cccc3ccccc23)n1,-0.0,1.0,0.0,0.0,0.0
6031,Nc1nc(CSC(=S)N2CCCCC2)nc(Nc2ccccc2)n1,1.0,0.0,0.0,1.0,0.0
6032,Nc1nc(CSc2ncn(-c3ccccc3)n2)cs1,1.0,0.0,0.0,1.0,0.0
6033,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-0.0,1.0,0.0,1.0,0.0
6034,Nc1nc(NC(=O)C(Cl)(Cl)Cl)nn1-c1ccccc1,1.0,0.0,0.0,0.0,0.0
6035,Nc1nc(NCc2ccco2)nc(NC2CCCCC2)c1[N+](=O)[O-],1.0,0.0,0.0,1.0,0.0
6036,Nc1nc(Oc2ccc(F)cc2)c(Br)c(=O)[nH]1,-0.0,1.0,0.0,1.0,0.0
6037,Nc1nc2n(c1C(=O)c1ccccc1)CCC2,-0.0,1.0,0.0,1.0,0.0
6038,Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-0.0,1.0,0.0,1.0,0.0
6039,Nc1ncnc2nc(N3CCN(C(=O)c4ccccc4)CC3)[nH]c12,1.0,0.0,0.0,1.0,0.0
6040,Nc1ncnc2oc(-c3ccco3)c(-c3ccco3)c12,-0.0,1.0,0.0,1.0,0.0
6041,Nn1c(-c2cccc(Br)c2)n[nH]c1=S,-0.0,1.0,1.0,0.0,1.0
6042,Nn1c(=O)c2ccccc2n2c(SCc3ccccc3)nnc12,1.0,0.0,0.0,1.0,0.0
6043,Nn1c(SCc2ccccc2)nnc1-c1ccco1,1.0,0.0,0.0,1.0,0.0
6044,O=C(/C(=C(\[O-])c1ccccc1)[n+]1ccc2ccccc2c1)c1ccc([N+](=O)[O-])cc1,1.0,0.0,1.0,0.0,1.0
6045,O=C(/C=C/Nc1ccc(F)cc1Br)c1ccccc1,-0.0,1.0,0.0,0.0,0.0
6046,O=C(/C=C/c1ccc(Br)o1)NCCCN1CCOCC1,1.0,0.0,0.0,0.0,0.0
6047,O=C(/C=C/c1ccccc1)Nc1cccc(C(=O)O)c1,-0.0,1.0,0.0,0.0,0.0
6048,O=C(/C=C/c1cnc2ccccc2n1)NC12CC3CC(CC(C3)C1)C2,1.0,0.0,0.0,0.0,0.0
6049,O=C(/C=C\Nc1ccc2c(c1)OCO2)c1ccccn1,-0.0,1.0,0.0,0.0,0.0
6050,O=C(C1=C[C@H](c2ccc(Br)cc2)C[C@H](OCCCCO)O1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1.0,0.0,1.0,0.0,1.0
6051,O=C(C1=C[C@H](c2ccc(C(F)(F)F)cc2)C[C@H](OCCCCO)O1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1.0,0.0,1.0,0.0,1.0
6052,O=C(C1CCC(CNS(=O)(=O)c2cccc3cccnc23)CC1)N1CCCC1,1.0,0.0,0.0,1.0,0.0
6053,O=C(C1CCCN(S(=O)(=O)Cc2ccccc2)C1)N1CCc2ccccc21,1.0,0.0,0.0,1.0,0.0
6054,O=C(C1CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1)N(Cc1cccs1)C1CC1,1.0,0.0,0.0,1.0,0.0
6055,O=C(CC(=O)c1ccccc1[N+](=O)[O-])c1ccccc1,1.0,0.0,0.0,1.0,0.0
6056,O=C(CC(Nc1ccccc1Cl)C(=O)OCC(=O)c1cccs1)c1ccccc1,-0.0,1.0,0.0,0.0,0.0
6057,O=C(CCC(=O)c1ccc(Br)cc1)Nc1cccnc1,1.0,0.0,0.0,1.0,0.0
6058,O=C(CCC1CCCNC1)c1ccccc1,1.0,0.0,0.0,1.0,0.0
6059,O=C(CCCC(=O)N(c1ccc2c(c1)OCCO2)C(C(=O)NC1CCCCC1)c1ccc(Cl)cc1)Nc1ccccn1,1.0,0.0,1.0,0.0,1.0
6060,O=C(CCCCCCN1C(=O)c2ccccc2C1=O)N1CCC(c2ccccc2)C1,1.0,0.0,0.0,0.0,0.0
6061,O=C(CCCCCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3)N1CCN(C(=O)c2ccco2)CC1,1.0,0.0,0.0,0.0,0.0
6062,O=C(CCCCn1c(=O)[nH]c2ccsc2c1=O)NCc1cccnc1,1.0,0.0,0.0,1.0,0.0
6063,O=C(CCCNC(=O)/C(=C\c1ccccc1F)NC(=O)c1ccccc1)OCc1ccccc1,1.0,0.0,1.0,0.0,1.0
